"CustomerID","Country","PurchaseCount","LifetimeValue","AvgOrderValue","CustomerSegment"
"16389","United Kingdom",4,94.47,2.78,"Occasional"
"17229","United Kingdom",2,94.42,2.01,"Occasional"
"13354","United Kingdom",1,94.28,1.85,"Occasional"
"14201","United Kingdom",7,94.2,2.55,"Regular"
"16518","United Kingdom",2,94.18,2.35,"Occasional"
"16108","United Kingdom",1,94.13,1.96,"Occasional"
"14619","United Kingdom",1,94.12,4.71,"Occasional"
"16124","United Kingdom",1,94.05,8.55,"Occasional"
"16921","United Kingdom",1,94.05,1.57,"Occasional"
"12793","Portugal",2,93.84,3.91,"Occasional"
"17470","United Kingdom",5,93.81,1.2,"Regular"
"18014","United Kingdom",1,93.78,2.93,"Occasional"
"16535","United Kingdom",1,93.76,3.02,"Occasional"
"17642","United Kingdom",2,93.73,2.34,"Occasional"
"16616","United Kingdom",2,93.71,2.84,"Occasional"
"16529","United Kingdom",1,93.6,3.12,"Occasional"
"13524","United Kingdom",5,93.56,3.47,"Regular"
"12794","Portugal",2,93.47,2.08,"Occasional"
"14820","United Kingdom",4,93.46,3.22,"Occasional"
"14855","United Kingdom",2,93.4,4.67,"Occasional"
"13000","United Kingdom",3,93.39,3.01,"Occasional"
"15988","United Kingdom",1,93.2,3.45,"Occasional"
"13439","United Kingdom",1,93.17,1.73,"Occasional"
"12447","Belgium",1,92.93,3.57,"Occasional"
"15074","United Kingdom",1,92.84,2.21,"Occasional"
"17299","United Kingdom",4,92.72,1.63,"Occasional"
"15537","United Kingdom",1,92.69,3.86,"Occasional"
"16825","United Kingdom",2,92.63,3.31,"Occasional"
"17035","United Kingdom",2,92.56,3.31,"Occasional"
"16018","United Kingdom",2,92.51,3.3,"Occasional"
"15836","United Kingdom",1,92.44,9.24,"Occasional"
"14076","United Kingdom",1,92.42,2.01,"Occasional"
"12425","Portugal",1,92.32,2.56,"Occasional"
"13573","United Kingdom",2,92.23,3.55,"Occasional"
"17235","United Kingdom",2,92.2,3.18,"Occasional"
"17970","United Kingdom",1,91.94,2.97,"Occasional"
"17557","United Kingdom",3,91.87,2.7,"Occasional"
"12789","Netherlands",1,91.85,22.96,"Occasional"
"14536","United Kingdom",1,91.8,4.83,"Occasional"
"14754","United Kingdom",2,91.76,2.24,"Occasional"
"17892","United Kingdom",3,91.7,3.28,"Occasional"
"13369","United Kingdom",1,91.62,6.54,"Occasional"
"16411","United Kingdom",2,91.59,2.04,"Occasional"
"14829","United Kingdom",4,91.55,2.18,"Occasional"
"16311","United Kingdom",2,91.52,2.47,"Occasional"
"15016","United Kingdom",1,91.46,4.57,"Occasional"
"14381","United Kingdom",1,91.16,1.63,"Occasional"
"17709","United Kingdom",1,91.05,13.01,"Occasional"
"17754","United Kingdom",5,91.04,0.99,"Regular"
"13801","United Kingdom",1,90.95,3.95,"Occasional"
"16708","United Kingdom",1,90.84,3.36,"Occasional"
"15252","United Kingdom",2,90.76,2.06,"Occasional"
"13352","United Kingdom",1,90.71,3.78,"Occasional"
"16513","United Kingdom",4,90.67,2.59,"Occasional"
"17344","United Kingdom",1,90.67,2.83,"Occasional"
"16232","United Kingdom",4,90.5,2.45,"Occasional"
"17703","United Kingdom",3,90.35,1.64,"Occasional"
"17385","United Kingdom",1,90.24,1.92,"Occasional"
"17967","United Kingdom",1,90.23,1.88,"Occasional"
"16322","United Kingdom",2,90.2,2.44,"Occasional"
"17660","United Kingdom",1,90.17,2.0,"Occasional"
"18117","United Kingdom",1,89.85,1.21,"Occasional"
"15057","United Kingdom",2,89.79,3.59,"Occasional"
"16392","United Kingdom",1,89.63,1.99,"Occasional"
"13499","United Kingdom",5,89.53,2.13,"Regular"
"15075","United Kingdom",1,89.45,3.31,"Occasional"
"15107","United Kingdom",6,89.35,5.58,"Regular"
"17560","United Kingdom",4,89.29,3.43,"Occasional"
"13398","United Kingdom",1,89.17,3.43,"Occasional"
"15980","United Kingdom",3,89.12,2.07,"Occasional"
"17514","United Kingdom",1,89.12,2.23,"Occasional"
"17732","United Kingdom",1,89.09,4.95,"Occasional"
"17438","United Kingdom",1,89.05,5.24,"Occasional"
"14972","United Kingdom",1,89.05,4.95,"Occasional"
"14023","United Kingdom",2,89.0,2.87,"Occasional"
"14620","United Kingdom",2,88.98,3.42,"Occasional"
"15219","United Kingdom",1,88.95,9.88,"Occasional"
"16758","United Kingdom",1,88.91,4.04,"Occasional"
"16600","United Kingdom",6,88.87,1.43,"Regular"
"15253","United Kingdom",5,88.86,1.68,"Regular"
"15492","United Kingdom",2,88.86,2.54,"Occasional"
"14533","United Kingdom",7,88.82,1.43,"Regular"
"14414","United Kingdom",7,88.71,0.91,"Regular"
"13278","United Kingdom",1,88.64,1.93,"Occasional"
"12489","France",1,88.62,5.91,"Occasional"
"16561","United Kingdom",2,88.61,2.86,"Occasional"
"17795","United Kingdom",2,88.6,1.93,"Occasional"
"15904","United Kingdom",1,88.6,2.95,"Occasional"
"17503","United Kingdom",2,88.45,2.33,"Occasional"
"15438","United Kingdom",1,88.44,3.54,"Occasional"
"12690","France",1,88.43,5.53,"Occasional"
"17540","United Kingdom",2,88.35,3.53,"Occasional"
"13699","United Kingdom",1,88.29,6.31,"Occasional"
"17418","United Kingdom",2,88.25,2.94,"Occasional"
"14100","United Kingdom",1,88.1,3.39,"Occasional"
"12834","United Kingdom",1,88.09,4.89,"Occasional"
"13085","United Kingdom",2,88.08,4.0,"Occasional"
"16824","United Kingdom",2,87.96,3.38,"Occasional"
"14722","United Kingdom",1,87.85,3.03,"Occasional"
"12491","France",1,87.8,3.38,"Occasional"
"13034","United Kingdom",2,87.77,2.37,"Occasional"
"12792","Portugal",1,87.74,3.51,"Occasional"
"16930","United Kingdom",3,87.74,1.62,"Occasional"
"14815","United Kingdom",2,87.71,1.65,"Occasional"
"12512","Israel",2,87.7,2.58,"Occasional"
"16826","United Kingdom",1,87.67,3.99,"Occasional"
"16425","United Kingdom",1,87.61,4.17,"Occasional"
"16211","United Kingdom",1,87.59,3.81,"Occasional"
"16721","United Kingdom",1,87.44,2.36,"Occasional"
"16400","United Kingdom",1,87.41,3.01,"Occasional"
"17521","United Kingdom",3,87.33,1.94,"Occasional"
"13355","United Kingdom",1,87.23,2.73,"Occasional"
"16587","United Kingdom",1,87.2,6.71,"Occasional"
"14128","United Kingdom",2,87.17,1.9,"Occasional"
"18203","United Kingdom",1,87.08,4.58,"Occasional"
"12644","Germany",1,86.94,2.8,"Occasional"
"16613","United Kingdom",1,86.91,2.9,"Occasional"
"16968","United Kingdom",2,86.91,2.8,"Occasional"
"14652","United Kingdom",1,86.6,2.99,"Occasional"
"18078","United Kingdom",2,86.58,2.99,"Occasional"
"14910","United Kingdom",4,86.53,2.88,"Occasional"
"15182","United Kingdom",2,86.25,2.97,"Occasional"
"14959","United Kingdom",4,86.14,1.46,"Occasional"
"16147","United Kingdom",1,86.03,3.91,"Occasional"
"16519","United Kingdom",2,86.03,6.62,"Occasional"
"16139","United Kingdom",3,85.97,2.77,"Occasional"
"18150","United Kingdom",3,85.97,2.32,"Occasional"
"17242","United Kingdom",2,85.91,2.15,"Occasional"
"16174","United Kingdom",3,85.68,3.73,"Occasional"
"16017","United Kingdom",1,85.62,2.68,"Occasional"
"15355","United Kingdom",2,85.6,6.11,"Occasional"
"16681","United Kingdom",6,85.39,1.94,"Regular"
"13809","Cyprus",1,85.3,7.11,"Occasional"
"12923","United Kingdom",1,85.16,2.94,"Occasional"
"16781","United Kingdom",1,85.15,5.01,"Occasional"
"14636","United Kingdom",2,85.07,3.04,"Occasional"
"17911","United Kingdom",1,85.06,2.18,"Occasional"
"15725","United Kingdom",1,84.84,2.65,"Occasional"
"14813","United Kingdom",2,84.79,2.83,"Occasional"
"16052","United Kingdom",1,84.61,2.49,"Occasional"
"14331","United Kingdom",2,84.54,3.02,"Occasional"
"14608","United Kingdom",4,84.5,4.23,"Occasional"
"15930","United Kingdom",1,84.48,4.02,"Occasional"
"13121","United Kingdom",1,84.44,1.69,"Occasional"
"14113","United Kingdom",4,84.36,2.48,"Occasional"
"12612","Germany",1,84.34,4.44,"Occasional"
"17431","United Kingdom",1,84.33,1.96,"Occasional"
"12436","Norway",1,84.28,5.27,"Occasional"
"13800","United Kingdom",1,84.28,2.55,"Occasional"
"17286","United Kingdom",1,84.25,1.87,"Occasional"
"16526","United Kingdom",1,84.23,5.62,"Occasional"
"13656","United Kingdom",2,84.23,1.72,"Occasional"
"13914","United Kingdom",2,84.22,2.55,"Occasional"
"13759","United Kingdom",2,84.07,3.36,"Occasional"
"16342","United Kingdom",4,84.05,5.6,"Occasional"
"14708","United Kingdom",3,84.01,3.0,"Occasional"
"13529","United Kingdom",2,83.98,5.6,"Occasional"
"18173","United Kingdom",4,83.88,2.71,"Occasional"
"16483","United Kingdom",1,83.8,4.41,"Occasional"
"16952","United Kingdom",2,83.79,5.24,"Occasional"
"15415","United Kingdom",1,83.79,1.75,"Occasional"
"17222","United Kingdom",1,83.75,2.99,"Occasional"
"12882","United Kingdom",2,83.69,6.44,"Occasional"
"12649","Germany",3,83.61,2.7,"Occasional"
"15147","United Kingdom",1,83.55,2.98,"Occasional"
"18119","United Kingdom",1,83.47,2.78,"Occasional"
"12424","Australia",2,83.42,2.78,"Occasional"
"13193","United Kingdom",1,83.24,2.87,"Occasional"
"14149","United Kingdom",1,83.16,2.97,"Occasional"
"14453","United Kingdom",1,83.1,3.78,"Occasional"
"14050","United Kingdom",2,83.09,1.54,"Occasional"
"13799","United Kingdom",2,83.08,2.13,"Occasional"
"14304","United Kingdom",1,83.05,4.89,"Occasional"
"15045","United Kingdom",2,83.03,6.92,"Occasional"
"16812","United Kingdom",1,83.0,5.53,"Occasional"
"16038","United Kingdom",3,82.94,3.19,"Occasional"
"12956","United Kingdom",1,82.94,4.37,"Occasional"
"12790","Netherlands",1,82.92,3.95,"Occasional"
"17376","United Kingdom",2,82.9,3.45,"Occasional"
"16164","United Kingdom",3,82.74,2.43,"Occasional"
"12479","Germany",1,82.73,2.67,"Occasional"
"14712","United Kingdom",3,82.7,3.31,"Occasional"
"18085","United Kingdom",2,82.5,2.84,"Occasional"
"15894","United Kingdom",2,82.49,2.01,"Occasional"
"17664","United Kingdom",2,82.42,1.92,"Occasional"
"16484","United Kingdom",2,82.18,3.29,"Occasional"
"15090","United Kingdom",1,81.92,3.56,"Occasional"
"13429","United Kingdom",4,81.79,1.22,"Occasional"
"13784","United Kingdom",11,81.78,2.64,"VIP"
"16499","United Kingdom",2,81.75,4.3,"Occasional"
"15223","United Kingdom",2,81.73,4.09,"Occasional"
"18088","United Kingdom",1,81.65,2.09,"Occasional"
"17621","United Kingdom",3,81.55,3.14,"Occasional"
"15623","United Kingdom",1,81.52,4.29,"Occasional"
"13504","United Kingdom",1,81.44,3.7,"Occasional"
"15971","United Kingdom",12,81.39,2.33,"VIP"
"17429","United Kingdom",3,81.36,2.09,"Occasional"
"13430","United Kingdom",2,81.22,1.66,"Occasional"
"14597","United Kingdom",2,81.18,1.48,"Occasional"
"16177","United Kingdom",1,81.15,5.41,"Occasional"
"12504","Germany",2,81.1,9.01,"Occasional"
"12837","United Kingdom",1,80.95,6.75,"Occasional"
"15307","United Kingdom",1,80.95,6.75,"Occasional"
"14165","United Kingdom",1,80.94,3.24,"Occasional"
"15652","United Kingdom",1,80.92,3.85,"Occasional"
"16207","United Kingdom",1,80.88,4.26,"Occasional"
"13859","United Kingdom",1,80.86,2.89,"Occasional"
"15626","United Kingdom",2,80.7,1.65,"Occasional"
"13211","United Kingdom",3,80.62,1.44,"Occasional"
"18176","United Kingdom",1,80.45,2.68,"Occasional"
"15777","United Kingdom",4,80.29,3.82,"Occasional"
"15300","United Kingdom",1,80.14,2.86,"Occasional"
"18108","United Kingdom",1,80.1,4.71,"Occasional"
"13272","United Kingdom",2,80.09,5.34,"Occasional"
"12787","Netherlands",3,79.96,4.0,"Occasional"
"14357","United Kingdom",1,79.96,1.95,"Occasional"
"17343","United Kingdom",1,79.94,4.7,"Occasional"
"12617","France",1,79.93,1.9,"Occasional"
"18250","United Kingdom",1,79.92,3.81,"Occasional"
"16233","United Kingdom",3,79.83,3.63,"Occasional"
"13721","United Kingdom",1,79.83,2.85,"Occasional"
"14431","United Kingdom",1,79.73,4.69,"Occasional"
"13933","United Kingdom",2,79.59,3.46,"Occasional"
"15244","United Kingdom",2,79.58,2.34,"Occasional"
"16113","United Kingdom",1,79.53,2.65,"Occasional"
"13919","Denmark",2,79.41,2.84,"Occasional"
"15225","United Kingdom",1,79.35,3.45,"Occasional"
"15781","United Kingdom",3,79.35,3.97,"Occasional"
"15636","United Kingdom",2,79.28,3.17,"Occasional"
"17120","United Kingdom",1,79.13,4.4,"Occasional"
"12832","United Kingdom",2,79.08,2.93,"Occasional"
"16441","United Kingdom",2,79.0,3.29,"Occasional"
"13249","United Kingdom",3,78.91,3.43,"Occasional"
"17502","United Kingdom",4,78.67,2.81,"Occasional"
"15748","United Kingdom",1,78.46,3.74,"Occasional"
"15115","United Kingdom",1,78.34,3.73,"Occasional"
"17051","United Kingdom",1,78.32,1.82,"Occasional"
"16413","United Kingdom",1,78.31,2.53,"Occasional"
"13473","United Kingdom",2,78.29,3.73,"Occasional"
"12781","Czech Republic",2,78.27,3.13,"Occasional"
"14247","United Kingdom",1,78.24,3.91,"Occasional"
"14744","United Kingdom",7,78.24,3.01,"Regular"
"12544","Spain",1,78.02,4.11,"Occasional"
"14075","United Kingdom",3,77.97,1.81,"Occasional"
"17201","United Kingdom",1,77.96,1.95,"Occasional"
"13615","United Kingdom",1,77.91,3.39,"Occasional"
"17193","United Kingdom",7,77.79,2.43,"Regular"
"14788","United Kingdom",2,77.66,2.59,"Occasional"
"17829","United Arab Emirates",1,77.57,2.59,"Occasional"
"13781","United Kingdom",1,77.47,4.56,"Occasional"
"13453","United Kingdom",2,77.29,4.55,"Occasional"
"13817","Germany",2,77.27,3.22,"Occasional"
"13038","United Kingdom",3,77.23,2.76,"Occasional"
"14491","United Kingdom",2,77.22,4.54,"Occasional"
"13402","United Kingdom",2,77.21,1.98,"Occasional"
"13962","United Kingdom",2,77.21,7.02,"Occasional"
"16711","United Kingdom",5,76.85,3.49,"Regular"
"13787","United Kingdom",2,76.81,2.48,"Occasional"
"14716","United Kingdom",2,76.76,1.4,"Occasional"
"15308","United Kingdom",1,76.64,4.03,"Occasional"
"16727","United Kingdom",1,76.53,1.66,"Occasional"
"12538","Spain",1,76.51,3.64,"Occasional"
"15384","United Kingdom",2,76.33,1.86,"Occasional"
"12513","France",1,76.32,2.18,"Occasional"
"17899","United Kingdom",1,76.3,2.38,"Occasional"
"15754","United Kingdom",3,76.27,2.72,"Occasional"
"14598","United Kingdom",1,76.08,1.52,"Occasional"
"12422","Switzerland",1,76.03,4.22,"Occasional"
"16584","United Kingdom",2,75.86,2.71,"Occasional"
"17692","United Kingdom",4,75.82,1.65,"Occasional"
"16567","United Kingdom",2,75.79,2.17,"Occasional"
"13225","United Kingdom",7,75.53,2.36,"Regular"
"12845","United Kingdom",4,75.34,2.79,"Occasional"
"15776","United Kingdom",1,75.31,4.18,"Occasional"
"12893","United Kingdom",1,75.17,2.21,"Occasional"
"14082","United Kingdom",1,75.04,2.59,"Occasional"
"13062","United Kingdom",1,75.01,6.82,"Occasional"
"16557","United Kingdom",2,75.0,6.82,"Occasional"
"16494","United Kingdom",1,74.96,1.5,"Occasional"
"18071","United Kingdom",2,74.95,3.0,"Occasional"
"16315","United Kingdom",1,74.92,5.35,"Occasional"
"12930","United Kingdom",2,74.87,2.99,"Occasional"
"16852","United Kingdom",2,74.84,8.32,"Occasional"
"14272","United Kingdom",2,74.83,2.27,"Occasional"
"14780","United Kingdom",2,74.7,2.77,"Occasional"
"14757","United Kingdom",1,74.56,3.92,"Occasional"
"12559","Germany",2,74.53,3.55,"Occasional"
"13506","United Kingdom",2,74.39,2.86,"Occasional"
"14317","United Kingdom",1,74.34,3.1,"Occasional"
"12733","USA",1,74.2,3.37,"Occasional"
"12566","Germany",1,74.17,3.9,"Occasional"
"14966","United Kingdom",1,74.13,1.95,"Occasional"
"16250","United Kingdom",2,74.12,3.09,"Occasional"
"13029","United Kingdom",3,73.88,7.39,"Occasional"
"13043","United Kingdom",1,73.84,5.68,"Occasional"
"15852","United Kingdom",2,73.81,3.36,"Occasional"
"15847","United Kingdom",2,73.7,3.35,"Occasional"
"12506","France",1,73.5,3.2,"Occasional"
"16117","United Kingdom",1,73.47,2.45,"Occasional"
"13649","United Kingdom",2,73.4,3.19,"Occasional"
"15279","United Kingdom",1,73.36,3.86,"Occasional"
"16603","United Kingdom",2,73.32,2.16,"Occasional"
"13887","United Kingdom",1,73.23,3.85,"Occasional"
"13065","United Kingdom",1,73.11,5.22,"Occasional"
"12618","Italy",1,73.02,6.64,"Occasional"
"16099","United Kingdom",3,72.87,1.87,"Occasional"
"16602","United Kingdom",1,72.83,2.51,"Occasional"
"16887","United Kingdom",1,72.83,1.97,"Occasional"
"14974","United Kingdom",1,72.81,3.47,"Occasional"
"17889","United Kingdom",2,72.62,3.46,"Occasional"
"16412","United Kingdom",1,72.55,2.07,"Occasional"
"17934","United Kingdom",2,72.51,3.45,"Occasional"
"13774","United Kingdom",1,72.4,3.29,"Occasional"
"14479","United Kingdom",2,72.3,4.02,"Occasional"
"16135","United Kingdom",1,72.3,3.44,"Occasional"
"16753","United Kingdom",1,72.16,2.12,"Occasional"
"13819","United Kingdom",3,72.13,2.0,"Occasional"
"13894","United Kingdom",3,72.11,2.67,"Occasional"
"14273","United Kingdom",4,72.06,2.48,"Occasional"
"12417","Spain",1,72.05,3.13,"Occasional"
"16773","United Kingdom",1,72.02,2.77,"Occasional"
"14676","United Kingdom",6,71.96,1.71,"Regular"
"14349","United Kingdom",1,71.9,2.32,"Occasional"
"16055","United Kingdom",1,71.9,8.99,"Occasional"
"13926","United Kingdom",1,71.87,6.53,"Occasional"
"12557","Spain",5,71.83,2.18,"Regular"
"14968","United Kingdom",1,71.79,1.94,"Occasional"
"12827","United Kingdom",3,71.7,2.87,"Occasional"
"16134","United Kingdom",2,71.66,2.05,"Occasional"
"15289","United Kingdom",3,71.58,1.23,"Occasional"
"12991","United Kingdom",2,71.51,2.31,"Occasional"
"12715","Sweden",1,71.44,3.4,"Occasional"
"18056","United Kingdom",1,71.4,3.76,"Occasional"
"12999","United Kingdom",3,71.38,2.55,"Occasional"
"16024","United Kingdom",1,71.35,1.11,"Occasional"
"14220","United Kingdom",2,71.32,3.4,"Occasional"
"17278","United Kingdom",1,71.3,4.75,"Occasional"
"14697","United Kingdom",2,71.22,3.24,"Occasional"
"15557","United Kingdom",1,71.19,3.56,"Occasional"
"14647","United Kingdom",1,71.16,2.37,"Occasional"
"14421","United Kingdom",2,71.15,2.64,"Occasional"
"15609","United Kingdom",1,71.14,4.45,"Occasional"
"14006","United Kingdom",3,71.12,2.37,"Occasional"
"16855","United Kingdom",2,71.05,3.74,"Occasional"
"18006","United Kingdom",1,71.04,3.23,"Occasional"
"12895","United Kingdom",2,70.9,3.22,"Occasional"
"12754","Japan",3,70.88,1.13,"Occasional"
"12516","Germany",2,70.87,2.73,"Occasional"
"14727","United Kingdom",1,70.84,7.08,"Occasional"
"15664","United Kingdom",1,70.81,4.17,"Occasional"
"14660","United Kingdom",2,70.76,2.36,"Occasional"
"15163","United Kingdom",2,70.68,2.44,"Occasional"
"17388","United Kingdom",4,70.47,4.7,"Occasional"
"18010","United Kingdom",1,70.2,5.01,"Occasional"
"15585","United Kingdom",1,70.19,2.26,"Occasional"
"14222","United Kingdom",1,69.98,1.71,"Occasional"
"13436","United Kingdom",1,69.96,5.83,"Occasional"
